time,windspeed,winddir,swellheight,swellPeriod,swellDirection,airTemperature
2021-01-21T06:00:00Z,10.13,198.42,1.53,12.31,223.52,23.15
2021-01-21T07:00:00Z,10.27,200.42,1.65,12.08,224.38,23.22
2021-01-21T08:00:00Z,10.4,202.42,1.77,11.86,225.25,23.29
2021-01-21T09:00:00Z,10.54,204.42,1.89,11.63,226.11,23.36
2021-01-21T10:00:00Z,10.44,199.16,1.92,11.61,225.79,23.52
2021-01-21T11:00:00Z,10.34,193.91,1.96,11.6,225.48,23.67
2021-01-21T12:00:00Z,10.24,188.65,1.99,11.58,225.16,23.83
2021-01-21T13:00:00Z,9.41,166.56,1.87,11.73,222.35,24.26
2021-01-21T14:00:00Z,8.57,144.48,1.76,11.88,219.55,24.69
2021-01-21T15:00:00Z,7.74,122.39,1.64,12.03,216.74,25.12
2021-01-21T16:00:00Z,7.67,119.3,1.74,11.7,219.47,24.78
2021-01-21T17:00:00Z,7.59,116.2,1.85,11.37,222.2,24.43
2021-01-21T18:00:00Z,7.52,113.11,1.95,11.04,224.93,24.09
2021-01-21T19:00:00Z,7.25,111.28,1.93,10.89,224.82,23.74
2021-01-21T20:00:00Z,6.99,109.44,1.91,10.75,224.7,23.39
2021-01-21T21:00:00Z,6.72,107.61,1.89,10.6,224.59,23.03
2021-01-21T22:00:00Z,6.26,103.29,1.84,10.55,224.72,22.96
2021-01-21T23:00:00Z,5.8,98.98,1.8,10.5,224.84,22.89
2021-01-22T00:00:00Z,5.34,94.66,1.75,10.45,224.97,22.82
2021-01-22T01:00:00Z,4.44,125.99,1.86,10.19,223.28,23.01
2021-01-22T02:00:00Z,3.55,157.33,1.96,9.93,221.58,23.2
2021-01-22T03:00:00Z,2.65,188.66,2.07,9.67,219.89,23.39
2021-01-22T04:00:00Z,4.11,197.2,2.03,9.76,220.33,23.51
2021-01-22T05:00:00Z,5.57,205.75,1.98,9.85,220.76,23.63
2021-01-22T06:00:00Z,7.02,214.29,1.94,9.94,221.2,23.75
2021-01-22T07:00:00Z,7.74,212.61,1.9,10.1,221.93,23.71
2021-01-22T08:00:00Z,8.45,210.93,1.86,10.25,222.67,23.67
2021-01-22T09:00:00Z,9.17,209.25,1.82,10.41,223.4,23.64
2021-01-22T10:00:00Z,8.99,205.6,1.81,10.42,223.25,23.56
2021-01-22T11:00:00Z,8.8,201.96,1.79,10.42,223.09,23.48
2021-01-22T12:00:00Z,8.62,198.31,1.78,10.43,222.94,23.41
2021-01-22T13:00:00Z,7.99,199.39,1.77,10.35,222.76,23.69
2021-01-22T14:00:00Z,7.35,200.46,1.77,10.28,222.57,23.97
2021-01-22T15:00:00Z,6.72,201.54,1.76,10.2,222.39,24.25
2021-01-22T16:00:00Z,6.2,204.65,1.74,10.13,222.44,24.27
2021-01-22T17:00:00Z,5.68,207.77,1.72,10.07,222.48,24.28
2021-01-22T18:00:00Z,5.16,210.88,1.7,10,222.53,24.29
2021-01-22T19:00:00Z,6.01,208.34,1.6,9.99,224.31,24.13
2021-01-22T20:00:00Z,6.85,205.8,1.49,9.98,226.08,23.97
2021-01-22T21:00:00Z,7.7,203.26,1.39,9.97,227.86,23.81
2021-01-22T22:00:00Z,7.96,205.73,1.46,9.8,226.6,23.38
2021-01-22T23:00:00Z,8.21,208.19,1.53,9.62,225.34,22.94
2021-01-23T00:00:00Z,8.47,210.66,1.6,9.45,224.08,22.51
2021-01-23T01:00:00Z,8.79,211.87,1.6,9.64,224.49,22.19
2021-01-23T02:00:00Z,9.1,213.09,1.6,9.82,224.9,21.87
2021-01-23T03:00:00Z,9.42,214.3,1.6,10.01,225.31,21.55
2021-01-23T04:00:00Z,8.84,214.96,1.58,9.98,226.18,21.51
2021-01-23T05:00:00Z,8.25,215.61,1.56,9.96,227.05,21.47
2021-01-23T06:00:00Z,7.67,216.27,1.54,9.93,227.92,21.43
2021-01-23T07:00:00Z,7.72,219,1.51,9.79,228.18,21.27
2021-01-23T08:00:00Z,7.78,221.72,1.47,9.64,228.44,21.11
2021-01-23T09:00:00Z,7.83,224.45,1.44,9.5,228.7,20.95
2021-01-23T10:00:00Z,7.72,225.65,1.38,9.27,228.14,21
2021-01-23T11:00:00Z,7.61,226.86,1.33,9.04,227.59,21.04
2021-01-23T12:00:00Z,7.5,228.06,1.27,8.81,227.03,21.08
2021-01-23T13:00:00Z,7.14,222.99,1.34,10.07,232.95,20.85
2021-01-23T14:00:00Z,6.79,217.92,1.41,11.32,238.86,20.62
2021-01-23T15:00:00Z,6.43,212.85,1.48,12.58,244.78,20.38
2021-01-23T16:00:00Z,5.85,214.61,1.7,11.86,242.11,20.64
2021-01-23T17:00:00Z,5.27,216.37,1.93,11.15,239.43,20.89
2021-01-23T18:00:00Z,4.69,218.13,2.15,10.43,236.76,21.14
2021-01-23T19:00:00Z,4.38,223.38,2.2,10.53,237.4,21.23
2021-01-23T20:00:00Z,4.07,228.63,2.24,10.62,238.04,21.31
2021-01-23T21:00:00Z,3.76,233.88,2.29,10.72,238.68,21.4
2021-01-23T22:00:00Z,4.4,232.92,2.32,10.78,239.12,21.12
2021-01-23T23:00:00Z,5.05,231.96,2.34,10.85,239.56,20.85
2021-01-24T00:00:00Z,5.69,231,2.37,10.91,240,20.57
2021-01-24T01:00:00Z,6.1,223.62,2.39,10.87,240.11,20.72
2021-01-24T02:00:00Z,6.51,216.25,2.42,10.84,240.22,20.86
2021-01-24T03:00:00Z,6.92,208.87,2.44,10.8,240.33,21
2021-01-24T04:00:00Z,6.9,214.05,2.47,10.65,240.58,20.99
2021-01-24T05:00:00Z,6.87,219.23,2.51,10.51,240.83,20.98
2021-01-24T06:00:00Z,6.85,224.41,2.54,10.36,241.08,20.97
2021-01-24T07:00:00Z,7.05,221.58,2.54,10.35,241.49,20.96
2021-01-24T08:00:00Z,7.25,218.75,2.54,10.33,241.89,20.96
2021-01-24T09:00:00Z,7.45,215.92,2.54,10.32,242.3,20.95
2021-01-24T10:00:00Z,7.58,211.85,2.55,10.21,242.18,20.81
2021-01-24T11:00:00Z,7.72,207.78,2.57,10.1,242.05,20.66
2021-01-24T12:00:00Z,7.86,203.71,2.58,9.99,241.93,20.52
2021-01-24T13:00:00Z,7.97,201.92,2.59,9.88,241.5,20.54
2021-01-24T14:00:00Z,8.07,200.12,2.6,9.77,241.07,20.55
2021-01-24T15:00:00Z,8.18,198.33,2.61,9.66,240.64,20.57
2021-01-24T16:00:00Z,7.86,194.84,2.61,9.59,239.91,20.51
2021-01-24T17:00:00Z,7.53,191.36,2.6,9.51,239.18,20.46
2021-01-24T18:00:00Z,7.21,187.87,2.6,9.44,238.45,20.4
2021-01-24T19:00:00Z,6.8,177.99,2.6,9.33,237.58,20.02
2021-01-24T20:00:00Z,6.38,168.11,2.6,9.23,236.72,19.64
2021-01-24T21:00:00Z,5.97,158.23,2.6,9.12,235.85,19.25
2021-01-24T22:00:00Z,5.25,156.29,2.57,9.07,235.39,19.32
2021-01-24T23:00:00Z,4.52,154.35,2.55,9.03,234.93,19.39
2021-01-25T00:00:00Z,3.8,152.41,2.52,8.98,234.47,19.46
2021-01-25T01:00:00Z,3.59,168.45,2.48,8.92,233.98,19.73
2021-01-25T02:00:00Z,3.38,184.48,2.45,8.87,233.48,19.99
2021-01-25T03:00:00Z,3.17,200.52,2.41,8.81,232.99,20.25
2021-01-25T04:00:00Z,4.01,207.98,2.16,8.61,225.27,20.42
2021-01-25T05:00:00Z,4.84,215.44,1.92,8.41,217.55,20.59
2021-01-25T06:00:00Z,5.68,222.9,1.67,8.21,209.83,20.76
2021-01-25T07:00:00Z,6.39,220.78,1.78,8.17,214.66,20.9
2021-01-25T08:00:00Z,7.11,218.67,1.9,8.14,219.49,21.04
2021-01-25T09:00:00Z,7.82,216.55,2.01,8.1,224.32,21.18
2021-01-25T10:00:00Z,8.09,210.38,1.93,8.23,221.92,21.18
2021-01-25T11:00:00Z,8.36,204.21,1.86,8.35,219.51,21.18
2021-01-25T12:00:00Z,8.63,198.04,1.78,8.48,217.11,21.18
2021-01-25T13:00:00Z,8.45,194.16,1.71,8.33,214.52,21.26
2021-01-25T14:00:00Z,8.26,190.27,1.63,8.19,211.93,21.34
2021-01-25T15:00:00Z,8.08,186.39,1.56,8.04,209.34,21.42
2021-01-25T16:00:00Z,7.45,178.44,1.6,7.68,208.98,21.42
2021-01-25T17:00:00Z,6.82,170.48,1.65,7.31,208.61,21.42
2021-01-25T18:00:00Z,6.2,162.53,1.69,6.95,208.25,21.42
2021-01-25T19:00:00Z,5.41,151.52,1.68,6.85,206.55,20.99
2021-01-25T20:00:00Z,4.62,140.52,1.67,6.75,204.84,20.56
2021-01-25T21:00:00Z,3.83,129.51,1.66,6.65,203.14,20.14
2021-01-25T22:00:00Z,3.4,129.82,1.62,6.62,202.72,20.01
2021-01-25T23:00:00Z,2.96,130.12,1.58,6.59,202.3,19.88
2021-01-26T00:00:00Z,2.53,130.43,1.54,6.56,201.88,19.75
2021-01-26T01:00:00Z,3.69,154.57,1.5,6.9,201.18,19.63
2021-01-26T02:00:00Z,4.85,178.7,1.45,7.25,200.49,19.51
2021-01-26T03:00:00Z,6.01,202.84,1.41,7.59,199.79,19.39
2021-01-26T04:00:00Z,7.03,206.8,1.3,7.81,210.3,19.8
2021-01-26T05:00:00Z,8.05,210.75,1.2,8.02,220.8,20.21
2021-01-26T06:00:00Z,9.07,214.71,1.09,8.24,231.31,20.62
2021-01-26T07:00:00Z,9.23,216.48,1.03,8.47,230.55,20.62
2021-01-26T08:00:00Z,9.38,218.24,0.97,8.71,229.79,20.63
2021-01-26T09:00:00Z,9.54,220.01,0.91,8.94,229.03,20.64
2021-01-26T10:00:00Z,9.62,217.3,0.89,8.99,228.23,20.52
2021-01-26T11:00:00Z,9.69,214.6,0.87,9.04,227.43,20.4
2021-01-26T12:00:00Z,9.77,211.89,0.85,9.09,226.63,20.27
2021-01-26T13:00:00Z,9.29,210.66,0.84,9.3,233.14,20.15
2021-01-26T14:00:00Z,8.82,209.44,0.83,9.52,239.66,20.02
2021-01-26T15:00:00Z,8.34,208.21,0.82,9.73,246.17,19.89
2021-01-26T16:00:00Z,8.13,210.68,0.93,8.25,237.97,19.88
2021-01-26T17:00:00Z,7.91,213.16,1.03,6.76,229.77,19.87
2021-01-26T18:00:00Z,7.7,215.63,1.14,5.28,221.57,19.86
2021-01-26T19:00:00Z,7.74,216.35,1.15,5.32,219,19.8
2021-01-26T20:00:00Z,7.78,217.08,1.15,5.35,216.42,19.73
2021-01-26T21:00:00Z,7.82,217.8,1.16,5.39,213.85,19.67
2021-01-26T22:00:00Z,8.11,209.86,1.05,5.27,226.58,19.84
2021-01-26T23:00:00Z,8.39,201.93,0.95,5.16,239.3,20.01
2021-01-27T00:00:00Z,8.68,193.99,0.84,5.04,252.03,20.18
2021-01-27T01:00:00Z,9.05,187.6,0.92,5.14,244.22,19.98
2021-01-27T02:00:00Z,9.41,181.22,1,5.24,236.41,19.78
2021-01-27T03:00:00Z,9.78,174.83,1.08,5.34,228.6,19.58
2021-01-27T04:00:00Z,9.87,181.33,1.1,5.55,230.28,19.73
2021-01-27T05:00:00Z,9.95,187.83,1.12,5.77,231.97,19.88
2021-01-27T06:00:00Z,10.04,194.33,1.14,5.98,233.65,20.04
2021-01-27T07:00:00Z,10.88,196.11,1.11,7.5,230.49,20.06
2021-01-27T08:00:00Z,11.72,197.89,1.08,9.03,227.32,20.09
2021-01-27T09:00:00Z,12.55,199.67,1.05,10.55,224.16,20.12
2021-01-27T10:00:00Z,13.1,196.23,1.11,10.61,224.68,20.65
2021-01-27T11:00:00Z,13.65,192.79,1.17,10.66,225.19,21.18
2021-01-27T12:00:00Z,14.2,189.35,1.23,10.72,225.71,21.71
2021-01-27T13:00:00Z,13.77,180.71,1.35,9.35,225.15,21.58
2021-01-27T14:00:00Z,13.35,172.06,1.47,7.97,224.59,21.46
2021-01-27T15:00:00Z,12.92,163.42,1.59,6.6,224.03,21.33
2021-01-27T16:00:00Z,11.92,151.57,1.75,7.46,223.34,20.47
2021-01-27T17:00:00Z,10.92,139.73,1.91,8.31,222.66,19.61
2021-01-27T18:00:00Z,9.92,127.88,2.07,9.17,221.97,18.75
2021-01-27T19:00:00Z,9.14,130.53,2.1,9.12,221.9,18.37
2021-01-27T20:00:00Z,8.35,133.17,2.14,9.06,221.83,17.99
2021-01-27T21:00:00Z,7.57,135.82,2.17,9.01,221.76,17.61
2021-01-27T22:00:00Z,7.71,141.13,2.16,9.09,222.15,17.42
2021-01-27T23:00:00Z,7.84,146.45,2.15,9.17,222.55,17.23
2021-01-28T00:00:00Z,7.98,151.76,2.14,9.25,222.94,17.04
2021-01-28T01:00:00Z,8.17,159.56,2.12,9.32,223.51,18.19
2021-01-28T02:00:00Z,8.37,167.37,2.09,9.38,224.07,19.33
2021-01-28T03:00:00Z,8.56,175.17,2.07,9.45,224.64,20.47
2021-01-28T04:00:00Z,9.44,184.34,2.02,9.64,226.06,20.83
2021-01-28T05:00:00Z,10.31,193.51,1.96,9.83,227.48,21.19
2021-01-28T06:00:00Z,11.18,202.68,1.91,10.02,228.9,21.54
2021-01-28T07:00:00Z,11.84,201.06,1.79,10.25,231.05,21.78
2021-01-28T08:00:00Z,12.49,199.45,1.68,10.48,233.19,22.02
2021-01-28T09:00:00Z,13.15,197.83,1.56,10.71,235.34,22.25
2021-01-28T10:00:00Z,11.86,193.33,1.52,10.62,234.74,22.71
2021-01-28T11:00:00Z,10.58,188.82,1.48,10.54,234.13,23.17
2021-01-28T12:00:00Z,9.29,184.32,1.44,10.45,233.53,23.62
2021-01-28T13:00:00Z,8.7,173.6,1.65,12.18,229.1,23.82
2021-01-28T14:00:00Z,8.1,162.87,1.85,13.91,224.66,24.02
2021-01-28T15:00:00Z,7.51,152.15,2.06,15.64,220.23,24.22
2021-01-28T16:00:00Z,8.35,142.02,2.28,15.26,220.83,23.68
2021-01-28T17:00:00Z,9.19,131.9,2.49,14.88,221.42,23.13
2021-01-28T18:00:00Z,10.03,121.77,2.71,14.5,222.02,22.58
2021-01-28T19:00:00Z,9.58,118.11,2.84,14.29,221.88,22.06
2021-01-28T20:00:00Z,9.14,114.46,2.98,14.07,221.73,21.53
2021-01-28T21:00:00Z,8.69,110.8,3.11,13.86,221.59,21.01
2021-01-28T22:00:00Z,8.38,111.29,3.16,13.72,221.7,20.75
2021-01-28T23:00:00Z,8.07,111.79,3.22,13.59,221.81,20.49
2021-01-29T00:00:00Z,7.76,112.28,3.27,13.45,221.92,20.24
2021-01-29T01:00:00Z,6.99,120.35,3.28,13.32,222.05,21.33
2021-01-29T02:00:00Z,6.23,128.42,3.28,13.2,222.18,22.43
2021-01-29T03:00:00Z,5.46,136.49,3.29,13.07,222.31,23.53
2021-01-29T04:00:00Z,5.35,152.09,3.28,12.91,222.29,23.72
2021-01-29T05:00:00Z,5.24,167.68,3.28,12.76,222.28,23.92
2021-01-29T06:00:00Z,5.13,183.28,3.27,12.6,222.26,24.12
2021-01-29T07:00:00Z,5.29,182.37,3.22,12.57,222.54,24.01
2021-01-29T08:00:00Z,5.45,181.46,3.18,12.53,222.83,23.9
2021-01-29T09:00:00Z,5.61,180.55,3.13,12.5,223.11,23.8
2021-01-29T10:00:00Z,5.74,158.92,3.08,12.46,223.27,24.08
2021-01-29T11:00:00Z,5.88,137.28,3.04,12.43,223.42,24.37
2021-01-29T12:00:00Z,6.01,115.65,2.99,12.39,223.58,24.65
2021-01-29T13:00:00Z,6.23,116.72,2.93,12.39,223.69,24.69
2021-01-29T14:00:00Z,6.45,117.8,2.86,12.4,223.81,24.72
2021-01-29T15:00:00Z,6.67,118.87,2.8,12.4,223.92,24.75
2021-01-29T16:00:00Z,7.89,114.56,2.68,12.46,225.19,24.17
2021-01-29T17:00:00Z,9.1,110.24,2.55,12.53,226.45,23.58
2021-01-29T18:00:00Z,10.32,105.93,2.43,12.59,227.72,22.99
2021-01-29T19:00:00Z,10.36,103.8,2.47,12.38,226.63,22.48
2021-01-29T20:00:00Z,10.41,101.68,2.51,12.17,225.55,21.97
2021-01-29T21:00:00Z,10.45,99.55,2.55,11.96,224.46,21.46
2021-01-29T22:00:00Z,10.28,97.15,2.57,11.64,223.11,21.4
2021-01-29T23:00:00Z,10.11,94.74,2.6,11.32,221.76,21.34
2021-01-30T00:00:00Z,9.94,92.34,2.62,11,220.41,21.28
2021-01-30T01:00:00Z,8.32,97.86,2.61,10.83,219.47,22.27
2021-01-30T02:00:00Z,6.69,103.37,2.59,10.66,218.54,23.27
2021-01-30T03:00:00Z,5.06,108.89,2.58,10.49,217.6,24.27
2021-01-30T04:00:00Z,4.94,134.79,2.52,10.59,218.71,24.19
2021-01-30T05:00:00Z,4.82,160.7,2.45,10.7,219.83,24.1
2021-01-30T06:00:00Z,4.69,186.6,2.39,10.8,220.94,24.02
2021-01-30T07:00:00Z,5.55,190.3,2.33,10.91,222.04,24
2021-01-30T08:00:00Z,6.41,193.99,2.27,11.02,223.14,23.97
2021-01-30T09:00:00Z,7.26,197.69,2.21,11.13,224.24,23.94
2021-01-30T10:00:00Z,6.31,180.54,2.19,11.09,224.19,23.97
2021-01-30T11:00:00Z,5.36,163.39,2.16,11.05,224.13,23.99
2021-01-30T12:00:00Z,4.41,146.24,2.14,11.01,224.08,24.02
2021-01-30T13:00:00Z,5.19,142.28,2.11,11.01,224.13,24.21
2021-01-30T14:00:00Z,5.98,138.32,2.08,11.02,224.19,24.39
2021-01-30T15:00:00Z,6.76,134.36,2.05,11.02,224.24,24.58
2021-01-30T16:00:00Z,6.96,123.8,2.02,11.07,224.26,24.59
2021-01-30T17:00:00Z,7.15,113.24,1.99,11.11,224.29,24.6
2021-01-30T18:00:00Z,7.35,102.68,1.96,11.16,224.31,24.61
2021-01-30T19:00:00Z,7.37,100.09,1.95,11.18,224.06,24.47
2021-01-30T20:00:00Z,7.39,97.49,1.95,11.2,223.8,24.33
2021-01-30T21:00:00Z,7.41,94.9,1.94,11.22,223.55,24.2
2021-01-30T22:00:00Z,6.59,101.16,2.03,10.84,221.4,23.83
2021-01-30T23:00:00Z,5.77,107.41,2.12,10.47,219.26,23.46
2021-01-31T00:00:00Z,4.95,113.67,2.21,10.09,217.11,23.09
2021-01-31T01:00:00Z,5.31,135.38,2.21,10.26,217.62,23.61
2021-01-31T02:00:00Z,5.67,157.08,2.2,10.43,218.13,24.14
2021-01-31T03:00:00Z,6.03,178.79,2.2,10.6,218.64,24.67
2021-01-31T04:00:00Z,7.33,184.07,2.21,10.72,218.69,24.69
2021-01-31T05:00:00Z,8.62,189.36,2.23,10.84,218.73,24.71
2021-01-31T06:00:00Z,9.92,194.64,2.24,10.96,218.78,24.72
2021-01-31T07:00:00Z,10.43,193.72,2.23,11.18,219.26,24.74
2021-01-31T08:00:00Z,10.94,192.81,2.23,11.41,219.73,24.75
2021-01-31T09:00:00Z,11.45,191.89,2.22,11.63,220.21,24.77
2021-01-31T10:00:00Z,11.35,187.12,2.22,11.72,220.06,24.82
2021-01-31T11:00:00Z,11.26,182.34,2.22,11.82,219.91,24.88
2021-01-31T12:00:00Z,11.16,177.57,2.22,11.91,219.76,24.93
2021-01-31T13:00:00Z,11.01,161.53,2.21,11.99,219.59,25.05
2021-01-31T14:00:00Z,10.86,145.49,2.2,12.06,219.43,25.17
2021-01-31T15:00:00Z,10.71,129.45,2.19,12.14,219.26,25.29
2021-01-31T16:00:00Z,10.41,123.65,2.2,12.12,219.4,24.87
2021-01-31T17:00:00Z,10.1,117.85,2.2,12.11,219.53,24.45
2021-01-31T18:00:00Z,9.8,112.05,2.21,12.09,219.67,24.03
2021-01-31T19:00:00Z,9.72,107.67,2.2,12.12,219.82,23.76
2021-01-31T20:00:00Z,9.65,103.28,2.18,12.14,219.98,23.49
2021-01-31T21:00:00Z,9.57,98.9,2.17,12.17,220.13,23.22
2021-01-31T22:00:00Z,9.84,96.42,2.17,12.13,220.01,23.08
2021-01-31T23:00:00Z,10.11,93.95,2.17,12.08,219.88,22.94
2021-02-01T00:00:00Z,10.38,91.47,2.17,12.04,219.76,22.79
2021-02-01T01:00:00Z,8.97,92.1,2.23,11.85,218.36,23.59
2021-02-01T02:00:00Z,7.57,92.73,2.29,11.66,216.96,24.39
2021-02-01T03:00:00Z,6.16,93.36,2.35,11.47,215.56,25.19
2021-02-01T04:00:00Z,5.22,119.41,2.38,11.41,215.21,25.59
2021-02-01T05:00:00Z,4.28,145.45,2.4,11.36,214.87,25.99
2021-02-01T06:00:00Z,3.34,171.5,2.43,11.3,214.52,26.39
2021-02-01T07:00:00Z,4.02,175.78,2.48,11.53,215.96,25.97
2021-02-01T08:00:00Z,4.71,180.05,2.53,11.76,217.4,25.54
2021-02-01T09:00:00Z,5.39,184.33,2.58,11.99,218.84,25.12
2021-02-01T10:00:00Z,5.43,161.45,2.37,12.38,222.61,24.95
2021-02-01T11:00:00Z,5.46,138.56,2.15,12.76,226.38,24.78
2021-02-01T12:00:00Z,5.5,115.68,1.94,13.15,230.15,24.61
2021-02-01T13:00:00Z,6.01,117.47,2,12.72,227.42,25.13
2021-02-01T14:00:00Z,6.52,119.25,2.05,12.28,224.68,25.65
2021-02-01T15:00:00Z,7.04,121.04,2.11,11.85,221.95,26.17
2021-02-01T16:00:00Z,7.63,112.56,2.29,11.38,220.15,25.71
2021-02-01T17:00:00Z,8.23,104.08,2.46,10.91,218.35,25.24
2021-02-01T18:00:00Z,8.82,95.6,2.64,10.44,216.55,24.78
2021-02-01T19:00:00Z,8.42,93.58,2.6,10.43,216.63,24.64
2021-02-01T20:00:00Z,8.03,91.57,2.55,10.41,216.72,24.49
2021-02-01T21:00:00Z,7.63,89.55,2.51,10.4,216.8,24.35
2021-02-01T22:00:00Z,7.06,86.45,2.46,10.43,217.11,24.32
2021-02-01T23:00:00Z,6.48,83.36,2.41,10.46,217.42,24.29
2021-02-02T00:00:00Z,5.91,80.26,2.36,10.49,217.73,24.26
2021-02-02T01:00:00Z,4.3,100.32,2.38,10.58,217.83,24.79
2021-02-02T02:00:00Z,2.7,120.38,2.39,10.68,217.93,25.32
2021-02-02T03:00:00Z,1.09,140.44,2.41,10.77,218.03,25.84
2021-02-02T04:00:00Z,2.4,161.96,2.36,10.81,218.51,26.14
2021-02-02T05:00:00Z,3.71,183.47,2.32,10.84,218.98,26.43
2021-02-02T06:00:00Z,5.01,204.99,2.27,10.88,219.46,26.72
2021-02-02T07:00:00Z,6.13,198.27,2.23,11,220.21,26.26
2021-02-02T08:00:00Z,7.25,191.56,2.19,11.13,220.97,25.8
2021-02-02T09:00:00Z,8.37,184.84,2.15,11.25,221.72,25.34
2021-02-02T10:00:00Z,7.81,180.86,2.15,11.2,221.65,25.03
2021-02-02T11:00:00Z,7.26,176.89,2.15,11.15,221.58,24.72
2021-02-02T12:00:00Z,6.7,172.91,2.15,11.1,221.51,24.4
2021-02-02T13:00:00Z,5.53,170.26,2.12,11.07,221.71,24.07
2021-02-02T14:00:00Z,4.36,167.6,2.09,11.05,221.9,23.74
2021-02-02T15:00:00Z,3.19,164.95,2.06,11.02,222.1,23.41
2021-02-02T16:00:00Z,2.93,121.61,2.02,10.98,222.32,23.2
2021-02-02T17:00:00Z,2.67,78.27,1.99,10.93,222.54,23
2021-02-02T18:00:00Z,2.41,34.93,1.95,10.89,222.76,22.79
2021-02-02T19:00:00Z,2.78,48.38,1.97,10.58,222.17,22.72
2021-02-02T20:00:00Z,3.14,61.84,1.99,10.26,221.58,22.65
2021-02-02T21:00:00Z,3.51,75.29,2.01,9.95,220.99,22.59
2021-02-02T22:00:00Z,3.53,101.98,1.88,10.38,222.36,22.32
2021-02-02T23:00:00Z,3.56,128.66,1.76,10.82,223.74,22.06
2021-02-03T00:00:00Z,3.58,155.35,1.63,11.25,225.11,21.8
2021-02-03T01:00:00Z,5,166.98,1.56,11.15,224.78,21.85
2021-02-03T02:00:00Z,6.41,178.61,1.5,11.04,224.44,21.9
2021-02-03T03:00:00Z,7.83,190.24,1.43,10.94,224.11,21.96
2021-02-03T04:00:00Z,9.6,192.19,1.38,10.99,224.6,22.23
2021-02-03T05:00:00Z,11.37,194.13,1.32,11.03,225.1,22.51
2021-02-03T06:00:00Z,13.14,196.08,1.27,11.08,225.59,22.78
2021-02-03T07:00:00Z,13.61,194.74,1.14,10.52,231.49,23
2021-02-03T08:00:00Z,14.07,193.41,1.02,9.96,237.39,23.22
2021-02-03T09:00:00Z,14.54,192.07,0.89,9.4,243.29,23.43
2021-02-03T10:00:00Z,14.31,172.5,1.24,9.13,237.75,23.28
2021-02-03T11:00:00Z,14.09,152.94,1.6,8.87,232.22,23.14
2021-02-03T12:00:00Z,13.87,133.37,1.95,8.6,226.68,22.99
2021-02-03T13:00:00Z,13.57,132.72,2.16,8.4,221.5,21.88
2021-02-03T14:00:00Z,13.28,132.07,2.37,8.21,216.32,20.77
2021-02-03T15:00:00Z,12.98,131.42,2.58,8.01,211.14,19.67
2021-02-03T16:00:00Z,12.84,127.75,2.52,7.98,209.86,18.8
2021-02-03T17:00:00Z,12.69,124.09,2.47,7.96,208.57,17.93
2021-02-03T18:00:00Z,12.55,120.42,2.41,7.93,207.29,17.06
2021-02-03T19:00:00Z,12.36,119.33,2.35,7.95,206.81,16.84
2021-02-03T20:00:00Z,12.17,118.23,2.3,7.96,206.32,16.61
2021-02-03T21:00:00Z,11.98,117.14,2.24,7.98,205.84,16.39
2021-02-03T22:00:00Z,11.73,116.6,2.16,9.56,206.5,16.39
2021-02-03T23:00:00Z,11.48,116.07,2.09,11.15,207.17,16.39
2021-02-04T00:00:00Z,11.23,115.53,2.01,12.73,207.83,16.39
2021-02-04T01:00:00Z,10.96,117.1,2.31,11.95,207.08,17.37
2021-02-04T02:00:00Z,10.7,118.67,2.61,11.16,206.34,18.36
2021-02-04T03:00:00Z,10.43,120.24,2.91,10.38,205.59,19.35
2021-02-04T04:00:00Z,10.08,121.06,2.93,10.44,205.97,20.49
2021-02-04T05:00:00Z,9.74,121.89,2.94,10.51,206.35,21.64
2021-02-04T06:00:00Z,9.39,122.71,2.96,10.57,206.73,22.78
2021-02-04T07:00:00Z,9.27,121.37,2.95,10.6,207.23,23.19
2021-02-04T08:00:00Z,9.16,120.02,2.94,10.62,207.74,23.61
2021-02-04T09:00:00Z,9.04,118.68,2.93,10.65,208.24,24.02
2021-02-04T10:00:00Z,9.61,117.59,2.95,10.55,208.26,23.64
2021-02-04T11:00:00Z,10.19,116.51,2.96,10.45,208.27,23.26
2021-02-04T12:00:00Z,10.76,115.42,2.98,10.35,208.29,22.87
2021-02-04T13:00:00Z,11.6,117.92,3,10.28,208.39,21.82
2021-02-04T14:00:00Z,12.44,120.41,3.02,10.21,208.5,20.77
2021-02-04T15:00:00Z,13.28,122.91,3.04,10.14,208.6,19.72
2021-02-04T16:00:00Z,12.92,118.71,3.02,10.09,208.36,18.87
2021-02-04T17:00:00Z,12.56,114.51,3.01,10.05,208.12,18.03
2021-02-04T18:00:00Z,12.2,110.31,2.99,10,207.88,17.18
2021-02-04T19:00:00Z,11.94,109.02,2.91,10.06,208.17,16.92
2021-02-04T20:00:00Z,11.69,107.72,2.83,10.13,208.45,16.66
2021-02-04T21:00:00Z,11.43,106.43,2.75,10.19,208.74,16.4
2021-02-04T22:00:00Z,11.32,107.44,2.67,10.28,209.34,16.46
2021-02-04T23:00:00Z,11.21,108.46,2.58,10.36,209.94,16.52
2021-02-05T00:00:00Z,11.1,109.47,2.5,10.45,210.54,16.58
2021-02-05T01:00:00Z,10.92,109,2.48,10.46,210.4,17.52
2021-02-05T02:00:00Z,10.73,108.52,2.45,10.46,210.26,18.46
2021-02-05T03:00:00Z,10.55,108.05,2.43,10.47,210.12,19.4
2021-02-05T04:00:00Z,10.04,108.62,2.3,10.6,211.94,20.49
